paper_id,pmid,pmcid,doi,title,pmc_access_status,pmc_parse_status,pdf_needed,pdf_import_status,normalized_path,notes
pmid-42117840,42117840,PMC13162583,10.3390/biology15090701,Beyond Free Virions: Interconnected Secretory Pathways and Reticulon 3 (RTN3) Coordinate Extracellular Vesicle Diversity for Infectious Exosome Generation.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13162583.json,PMC XML downloaded and normalized.
pmid-42095660,42095660,PMC13288819,10.1128/jvi.00314-26,Replication-competent SIVcpz CRISPR screen identifies barriers to successful cross-species transmission.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13288819.json,PMC XML downloaded and normalized.
pmid-42094387,42094387,PMC13142392,10.64898/2026.04.26.720894,Bloom syndrome helicase is required for efficient HIV-1 reverse transcription in macrophages.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13142392.json,PMC XML downloaded and normalized.
pmid-42059390,42059390,PMC13228025,10.1128/spectrum.03608-25,Temporal transcriptomics identifies early-response and infection-condition-specific modules guiding host-directed anti-EBOV therapeutics.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13228025.json,PMC XML downloaded and normalized.
pmid-42057356,42057356,PMC13129248,10.1002/biof.70105,Dengue Virus Capsid Protein Interaction With Nucleic Acids.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13129248.json,PMC XML downloaded and normalized.
pmid-42048450,42048450,PMC13142951,10.1073/pnas.2532659123,HIV-1 infection induces Vif-mediated SUMOylation of host RNA splicing factors important for proper viral RNA splicing.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-42014928,42014928,,10.1021/acsinfecdis.6c00091,Drug Discovery of Antiviral Inhibitors Targeting Dengue Virus NS4B Protein.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-42013838,42013838,PMC13105272,10.1016/j.cell.2026.03.046,Systematic discovery of pro- and anti-HIV host factors in primary human CD4+ T cells.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13105272.json,PMC XML downloaded and normalized.
pmid-42003581,42003581,PMC13231878,10.1128/aac.01655-25,Mass balance study of [(14)C]Netanasvir Phosphate in healthy Chinese participants.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13231878.json,PMC XML downloaded and normalized.
pmid-41995348,41995348,PMC13185624,10.1128/jvi.00288-26,Hepatitis C virus p7 regulates Core protein processing via signal peptide peptidase to promote virion assembly.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13185624.json,PMC XML downloaded and normalized.
pmid-41993345,41993345,PMC13081887,10.64898/2026.04.08.717209,The ENL-USP7 Complex Regulates HIV Latency Through BRD4 Stabilization.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-41993254,41993254,PMC13082053,10.64898/2026.04.07.716965,Comparative analysis of flavivirus sfRNA dynamics and secondary structure.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13082053.json,PMC XML downloaded and normalized.
pmid-41977311,41977311,PMC13073563,10.3390/ijms27073125,Network Pharmacology-Guided Identification of Candida albicans Secondary Metabolites as Modulators of HIV Latency via Oncogenic Signaling Pathways.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13073563.json,PMC XML downloaded and normalized.
pmid-41968303,41968303,PMC13140791,10.1093/molecular-omics/aaiag015,Placental metabolomics for assessment of pregnancy complications: a systematic review.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-41955099,41955099,PMC13124994,10.1016/j.celrep.2026.117090,Incorporation of genome-bound cellular proteins into HIV-1 particles regulates viral infection.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13124994.json,PMC XML downloaded and normalized.
pmid-41953939,41953939,PMC13054541,10.64898/2026.04.01.715898,FAM134B isoform 2/RETREG1-2 defines a calnexin-TOLLIP-coupled ER-phagy pathway that restricts Ebola virus glycoprotein and is antagonized by VP40 through macro-autophagy.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13054541.json,PMC XML downloaded and normalized.
pmid-41953938,41953938,PMC13054539,10.64898/2026.02.23.707506,The Kaposi's sarcoma-associated herpesvirus viral genome packaging accessory factor ORF68 forms cytoplasmic puncta dependent on the viral tyrosine kinase.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13054539.json,PMC XML downloaded and normalized.
pmid-41938780,41938780,PMC13047328,10.3934/microbiol.2026004,Host restriction factors and p17-Driven inflammaging in HIV-1: From molecular pathogenesis to functional cure.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13047328.json,PMC XML downloaded and normalized.
pmid-41931620,41931620,PMC13048264,10.1126/sciadv.aeb8863,Phospholipid-driven conformational switching of HCV NS5A links protein folding to replication membrane remodeling.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13048264.json,PMC XML downloaded and normalized.
pmid-41931390,41931390,PMC13222652,10.1016/j.celrep.2026.117160,Host microRNA-31-5p regulates KHDRBS3 expression and modulates viral gene expression during KSHV lytic reactivation.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13222652.json,PMC XML downloaded and normalized.
pmid-41930967,41930967,PMC13185609,10.1128/jvi.02093-25,Dual role of glycosylation in resistance to CD4-binding site broadly neutralizing antibodies.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13185609.json,PMC XML downloaded and normalized.
pmid-41902262,41902262,PMC13030261,10.3390/v18030354,Breaking into HIV-1's Epigenetic Vault: Cure Strategies to Eliminate the Viral Reservoir.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13030261.json,PMC XML downloaded and normalized.
pmid-41898579,41898579,PMC13027287,10.3390/ijms27062718,Phosphoproteome-Entailed Kinase-Substrate Landscape of Human-DENV-2 Interaction.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13027287.json,PMC XML downloaded and normalized.
pmid-41891723,41891723,PMC13098217,10.1128/jvi.00179-26,Galectin-9 is a restrictor of infection with multiple enteroviruses.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13098217.json,PMC XML downloaded and normalized.
pmid-41886495,41886495,PMC13056253,10.1371/journal.ppat.1014072,Herpesvirus-encoded lncRNA targets host splicing by interacting with splicing factors.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13056253.json,PMC XML downloaded and normalized.
pmid-41867743,41867743,PMC13001474,10.64898/2026.03.02.709165,HIV-1 gp120-induced lysosomal stress responses are controlled by TRPML1 redox sensors.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13001474.json,PMC XML downloaded and normalized.
pmid-41808998,41808998,PMC12970332,10.64898/2026.02.25.708077,Calcium-phosphate bridge is a novel phosphorylation switch that stabilises protein-complexes during HIV assembly.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-41805193,41805193,PMC13098232,10.1128/jvi.01793-25,Repression of EEF1D by KSHV RTA promotes viral lytic reactivation.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13098232.json,PMC XML downloaded and normalized.
pmid-41804779,41804779,PMC13036783,10.1021/acs.jmedchem.5c03414,Sulfonyl Anthranilic Acid Analogues Display Pan-Serotype Anti-Dengue Activity by Downregulating the Expression of Ribosomal Proteins Encoded by 5'-Terminal Oligopyrimidine Motif-Containing mRNA.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13036783.json,PMC XML downloaded and normalized.
pmid-41788799,41788799,PMC12956798,10.3389/fphar.2026.1745652,Interplay between flaviviruses and the interferon response: mechanisms of immune evasion and therapeutic implications.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12956798.json,PMC XML downloaded and normalized.
pmid-41779781,41779781,PMC12974410,10.1073/pnas.2529289123,EIF4H and YBX1 are essential host factors for hepatitis E virus replication and pathogenesis.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-41772600,41772600,PMC13154899,10.1186/s12964-026-02762-x,TARDBP as a regulator of HIV-1 assembly and infection: a review of targeting the viral capsid precursor Pr55Gag and limiting viral core entry.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13154899.json,PMC XML downloaded and normalized.
pmid-41758647,41758647,PMC13206644,10.1016/j.celrep.2026.116924,"RNase L regulates the antiviral proteome by accelerating mRNA decay, inhibiting nuclear mRNA export, and repressing transcription.",available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13206644.json,PMC XML downloaded and normalized.
pmid-41756862,41756862,PMC12934941,10.64898/2026.02.19.706859,Mechanisms of HIV Latency in Hematopoietic Progenitors: GFI1 as a Key Regulator.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12934941.json,PMC XML downloaded and normalized.
pmid-41740588,41740588,PMC13430406,10.3350/cmh.2025.1244,GAFAD: A liquid chromatography-tandem mass spectrometry-based model for early hepatocellular carcinoma detection beyond GALAD's limitations.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC13430406.json,PMC XML downloaded and normalized.
pmid-41737196,41737196,PMC12926593,10.1016/j.onehlt.2026.101365,High burden and spatial clustering of canine hemoparasitic infections in southern Thailand: A molecular survey of free-roaming dogs.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_001/artifacts/fulltext_import/PMC_XML/normalized/PMC12926593.json,PMC XML downloaded and normalized.
