paper_id,pmid,pmcid,doi,title,pmc_access_status,pmc_parse_status,pdf_needed,pdf_import_status,normalized_path,notes
pmid-29281836,29281836,,10.1016/j.celrep.2017.11.094,A Global Interactome Map of the Dengue Virus NS1 Identifies Virus Restriction and Dependency Host Factors.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-29208937,29208937,PMC5717263,10.1038/s41598-017-16793-5,Elucidating the in vivo interactome of HIV-1 RNA by hybridization capture and mass spectrometry.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5717263.json,PMC XML downloaded and normalized.
pmid-29117523,29117523,PMC5685779,10.1016/j.bpj.2017.09.010,FRET Analysis of the Promiscuous yet Specific Interactions of the HIV-1 Vpu Transmembrane Domain.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-29079575,29079575,PMC5743084,10.1074/jbc.M117.798801,HIV-1 Vpr protein directly loads helicase-like transcription factor (HLTF) onto the CRL4-DCAF1 E3 ubiquitin ligase.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-29045829,29045829,PMC5656745,10.1016/j.celrep.2017.09.068,Escaping Host Factor PI4KB Inhibition: Enterovirus Genomic RNA Replication in the Absence of Replication Organelles.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5656745.json,PMC XML downloaded and normalized.
pmid-29040738,29040738,PMC5716087,10.1093/nar/gkx931,NF90-NF45 is a selective RNA chaperone that rearranges viral and cellular riboswitches: biochemical analysis of a virus host factor activity.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5716087.json,PMC XML downloaded and normalized.
pmid-29040325,29040325,PMC5667893,10.1371/journal.ppat.1006686,TRIM5α SPRY/coiled-coil interactions optimize avid retroviral capsid recognition.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5667893.json,PMC XML downloaded and normalized.
pmid-29021215,29021215,PMC5666080,10.1098/rsob.170115,Dual role of the chromatin-binding factor PHF13 in the pre- and post-integration phases of HIV-1 replication.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5666080.json,PMC XML downloaded and normalized.
pmid-28965915,28965915,,10.1016/j.antiviral.2017.09.017,"Interplay between dengue virus and Toll-like receptors, RIG-I/MDA5 and microRNAs: Implications for pathogenesis.",missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-28957419,28957419,PMC5619827,10.1371/journal.ppat.1006610,Interference with the production of infectious viral particles and bimodal inhibition of replication are broadly conserved antiviral properties of IFITMs.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5619827.json,PMC XML downloaded and normalized.
pmid-28956771,28956771,PMC5686720,10.1128/JVI.01264-17,NLRX1 Mediates MAVS Degradation To Attenuate the Hepatitis C Virus-Induced Innate Immune Response through PCBP2.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28900156,28900156,PMC5595887,10.1038/s41598-017-11105-3,Dual Roles of Two Isoforms of Autophagy-related Gene ATG10 in HCV-Subgenomic replicon Mediated Autophagy Flux and Innate Immunity.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5595887.json,PMC XML downloaded and normalized.
pmid-28840565,28840565,PMC6598887,10.1007/s12250-017-4000-0,Interplay between hepatitis C virus and ARF4.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28835547,28835547,PMC5623871,10.15252/embr.201744100,IFITM3 requires an amphipathic helix for antiviral activity.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28724915,28724915,PMC5517448,10.1038/s41598-017-06254-4,Quinolinate Phosphoribosyltransferase is an Antiviral Host Factor Against Hepatitis C Virus Infection.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5517448.json,PMC XML downloaded and normalized.
pmid-28720733,28720733,PMC5516256,10.1128/mBio.00939-17,Dengue Virus Hijacks a Noncanonical Oxidoreductase Function of a Cellular Oligosaccharyltransferase Complex.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5516256.json,PMC XML downloaded and normalized.
pmid-28683086,28683086,PMC5500366,10.1371/journal.ppat.1006441,Phosphorylation of the HIV-1 capsid by MELK triggers uncoating to promote viral cDNA synthesis.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5500366.json,PMC XML downloaded and normalized.
pmid-28679761,28679761,PMC5571272,10.1128/JVI.00833-17,The Host E3-Ubiquitin Ligase TRIM6 Ubiquitinates the Ebola Virus VP35 Protein and Promotes Virus Replication.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28679754,28679754,PMC5571274,10.1128/JVI.00629-17,Sec24C-Dependent Transport of Claudin-1 Regulates Hepatitis C Virus Entry.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28659481,28659481,PMC5571276,10.1128/JVI.00422-17,Hepatitis C Virus Strain-Dependent Usage of Apolipoprotein E Modulates Assembly Efficiency and Specific Infectivity of Secreted Virions.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5571276.json,PMC XML downloaded and normalized.
pmid-28659343,28659343,PMC5566525,10.1074/jbc.M117.797332,The host-cell restriction factor SERINC5 restricts HIV-1 infectivity without altering the lipid composition and organization of viral particles.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28656178,28656178,PMC5480037,10.1128/mSphereDirect.00233-17,Gene Knockout Shows That PML (TRIM19) Does Not Restrict the Early Stages of HIV-1 Infection in Human Cell Lines.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5480037.json,PMC XML downloaded and normalized.
pmid-28424288,28424288,PMC5469257,10.1128/JVI.00051-17,Virion-Associated Vpr Alleviates a Postintegration Block to HIV-1 Infection of Dendritic Cells.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28389578,28389578,PMC5392592,10.1074/jbc.H117.777714,Exposing HIV's weaknesses.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28336330,28336330,,10.1016/j.bbalip.2017.03.007,Requirement of cytosolic phospholipase A2 gamma in lipid droplet formation.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-28320822,28320822,PMC5450231,10.1242/jcs.195412,Characterization of E3 ligases involved in lysosomal sorting of the HIV-1 restriction factor BST2.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5450231.json,PMC XML downloaded and normalized.
pmid-28202764,28202764,PMC5391446,10.1128/JVI.00088-17,TRIM25 Is Required for the Antiviral Activity of Zinc Finger Antiviral Protein.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28202763,28202763,PMC5391453,10.1128/JVI.00225-17,Inhibition of Vpx-Mediated SAMHD1 and Vpr-Mediated Host Helicase Transcription Factor Degradation by Selective Disruption of Viral CRL4 (DCAF1) E3 Ubiquitin Ligase Assembly.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28184007,28184007,PMC5392680,10.1074/jbc.M116.765842,Cyclin F/FBXO1 Interacts with HIV-1 Viral Infectivity Factor (Vif) and Restricts Progeny Virion Infectivity by Ubiquitination and Proteasomal Degradation of Vif Protein through SCF(cyclin F) E3 Ligase Machinery.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5392680.json,PMC XML downloaded and normalized.
pmid-28082397,28082397,PMC5416874,10.1093/nar/gkw1332,Differential hepatitis C virus RNA target site selection and host factor activities of naturally occurring miR-122 3΄ variants.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5416874.json,PMC XML downloaded and normalized.
pmid-28081143,28081143,PMC5230736,10.1371/journal.pntd.0005187,Engineered Aedes aegypti JAK/STAT Pathway-Mediated Immunity to Dengue Virus.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5230736.json,PMC XML downloaded and normalized.
pmid-28077643,28077643,PMC5331793,10.1128/JVI.02177-16,Efficient Vpu-Mediated Tetherin Antagonism by an HIV-1 Group O Strain.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-28053103,28053103,PMC5331794,10.1128/JVI.02051-16,Cytokines Elevated in HIV Elite Controllers Reduce HIV Replication In Vitro and Modulate HIV Restriction Factor Expression.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27992415,27992415,PMC5511375,10.1038/ng.3741,A genome-wide CRISPR screen identifies a restricted set of HIV host dependency factors.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5511375.json,PMC XML downloaded and normalized.
pmid-27920203,27920203,PMC5247641,10.1074/jbc.M116.743740,A Highly Active Isoform of Lentivirus Restriction Factor SAMHD1 in Mouse.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27665576,27665576,,10.1111/cmi.12673,Lipoprotein lipase liberates free fatty acids to inhibit HCV infection and prevent hepatic lipid accumulation.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-27659453,27659453,PMC5942362,10.1093/bioinformatics/btw610,Evolutionary conservation of Ebola virus proteins predicts important functions at residue level.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5942362.json,PMC XML downloaded and normalized.
pmid-27609828,27609828,PMC5531222,10.1136/gutjnl-2015-311289,Extracellular lipid-free apolipoprotein E inhibits HCV replication and induces ABCG1-dependent cholesterol efflux.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5531222.json,PMC XML downloaded and normalized.
pmid-27275775,27275775,PMC5331900,10.1080/21541248.2016.1189990,Guanylate binding protein 5: Impairing virion infectivity by targeting retroviral envelope glycoproteins.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5331900.json,PMC XML downloaded and normalized.
pmid-27919079,27919079,,10.1038/nature20567,Receptor usage dictates HIV-1 restriction by human TRIM5α in dendritic cell subsets.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-27880899,27880899,,10.1016/j.celrep.2016.10.045,LC3C Contributes to Vpu-Mediated Antagonism of BST2/Tetherin Restriction on HIV-1 Release through a Non-canonical Autophagy Pathway.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-27853288,27853288,PMC5112552,10.1038/srep37225,Enhancing Virion Tethering by BST2 Sensitizes Productively and Latently HIV-infected T cells to ADCC Mediated by Broadly Neutralizing Antibodies.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5112552.json,PMC XML downloaded and normalized.
pmid-27803322,27803322,PMC5135340,10.1073/pnas.1612044113,S2 from equine infectious anemia virus is an infectivity factor which counteracts the retroviral inhibitors SERINC5 and SERINC3.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27786485,27786485,,10.1021/acs.jproteome.6b00337,Elucidation of the Cellular Interactome of Ebola Virus Nucleoprotein and Identification of Therapeutic Targets.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-27783949,27783949,PMC5098118,10.1016/j.celrep.2016.09.084,Solute Carrier NTCP Regulates Innate Antiviral Immune Responses Targeting Hepatitis C Virus Infection of Hepatocytes.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5098118.json,PMC XML downloaded and normalized.
pmid-27758855,27758855,PMC5122761,10.1074/jbc.M116.734673,"Core Binding Factor β Protects HIV, Type 1 Accessory Protein Viral Infectivity Factor from MDM2-mediated Degradation.",available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27749368,27749368,,10.1097/QCO.0000000000000322,Retroviral restriction: nature's own solution.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-27748395,27748395,PMC5071646,10.1038/ncomms13150,Human genome-wide RNAi screen reveals host factors required for enterovirus 71 replication.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5071646.json,PMC XML downloaded and normalized.
pmid-27681141,27681141,PMC5126365,10.1128/JVI.01451-16,Antagonism of BST-2/Tetherin Is a Conserved Function of the Env Glycoprotein of Primary HIV-2 Isolates.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27681140,27681140,PMC5110172,10.1128/JVI.01246-16,The Antagonism of HIV-1 Nef to SERINC5 Particle Infectivity Restriction Involves the Counteraction of Virion-Associated Pools of the Restriction Factor.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27676132,27676132,,10.1021/acsinfecdis.6b00143,"Interactions of the Disordered Domain II of Hepatitis C Virus NS5A with Cyclophilin A, NS5B, and Viral RNA Show Extensive Overlap.",missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-27655726,27655726,PMC5342076,10.18632/oncotarget.12104,"Gamma-interferon-inducible, lysosome/endosome-localized thiolreductase, GILT, has anti-retroviral activity and its expression is counteracted by HIV-1.",available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5342076.json,PMC XML downloaded and normalized.
pmid-27632082,27632082,PMC5025164,10.1371/journal.pcbi.1005074,Systems Biology-Based Investigation of Cellular Antiviral Drug Targets Identified by Gene-Trap Insertional Mutagenesis.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5025164.json,PMC XML downloaded and normalized.
pmid-27624129,27624129,PMC5021806,10.1128/mBio.01433-16,Activation of the DNA Damage Response Is a Conserved Function of HIV-1 and HIV-2 Vpr That Is Independent of SLX4 Recruitment.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5021806.json,PMC XML downloaded and normalized.
pmid-27609421,27609421,PMC5098041,10.1074/mcp.M116.060509,TNIP2 is a Hub Protein in the NF-κB Network with Both Protein and RNA Mediated Interactions.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27581991,27581991,PMC5105659,10.1128/JVI.01131-16,Differential Control of BST2 Restriction and Plasmacytoid Dendritic Cell Antiviral Response by Antagonists Encoded by HIV-1 Group M and O Strains.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27558430,27558430,PMC5068543,10.1128/JVI.01140-16,"Affinity Purification of the Hepatitis C Virus Replicase Identifies Valosin-Containing Protein, a Member of the ATPases Associated with Diverse Cellular Activities Family, as an Active Virus Replication Modulator.",available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27558426,27558426,PMC5068538,10.1128/JVI.00323-16,An Essential Role of INI1/hSNF5 Chromatin Remodeling Protein in HIV-1 Posttranscriptional Events and Gag/Gag-Pol Stability.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5068538.json,PMC XML downloaded and normalized.
pmid-27556644,27556644,PMC4996428,10.1371/journal.pntd.0004921,Identification of RNA Binding Proteins Associated with Dengue Virus RNA in Infected Cells Reveals Temporally Distinct Host Factor Requirements.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4996428.json,PMC XML downloaded and normalized.
pmid-27512077,27512077,PMC5044832,10.1128/JVI.03262-15,ARID3B: a Novel Regulator of the Kaposi's Sarcoma-Associated Herpesvirus Lytic Cycle.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5044832.json,PMC XML downloaded and normalized.
pmid-27510840,27510840,PMC4980658,10.1038/srep31340,Copy number variation of genes involved in the hepatitis C virus-human interactome.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4980658.json,PMC XML downloaded and normalized.
pmid-27510577,27510577,,10.1016/j.antiviral.2016.08.004,Long-term HIV-1 infection induces an antiviral state in primary macrophages.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-27489281,27489281,PMC5044849,10.1128/JVI.00960-16,Human Choline Kinase-α Promotes Hepatitis C Virus RNA Replication through Modulation of Membranous Viral Replication Complex Formation.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC5044849.json,PMC XML downloaded and normalized.
pmid-27489272,27489272,PMC5044852,10.1128/JVI.01078-16,ITCH E3 Ubiquitin Ligase Interacts with Ebola Virus VP40 To Regulate Budding.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27480941,27480941,PMC4974639,10.1038/ncomms12193,Crystal structures of APOBEC3G N-domain alone and its complex with DNA.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4974639.json,PMC XML downloaded and normalized.
pmid-27466416,27466416,PMC5021400,10.1128/JVI.01003-16,Nuclear Innate Immune DNA Sensor IFI16 Is Degraded during Lytic Reactivation of Kaposi's Sarcoma-Associated Herpesvirus (KSHV): Role of IFI16 in Maintenance of KSHV Latency.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27454254,27454254,PMC4959372,10.1186/s12864-016-2858-0,"Abstracts from the 3rd International Genomic Medicine Conference (3rd IGMC 2015) : Jeddah, Kingdom of Saudi Arabia. 30 November - 3 December 2015.",available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4959372.json,PMC XML downloaded and normalized.
pmid-27441239,27441239,PMC4945854,10.1016/j.heliyon.2015.e00056,A putative SUMO interacting motif in the B30.2/SPRY domain of rhesus macaque TRIM5α important for NF-κB/AP-1 signaling and HIV-1 restriction.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4945854.json,PMC XML downloaded and normalized.
pmid-27387229,27387229,,10.1016/j.bbrc.2016.07.013,"SAMHD1, the Aicardi-Goutières syndrome gene and retroviral restriction factor, is a phosphorolytic ribonuclease rather than a hydrolytic ribonuclease.",missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-27379031,27379031,PMC4904303,10.3389/fmicb.2016.00883,H11/HSPB8 Restricts HIV-2 Vpx to Restore the Anti-Viral Activity of SAMHD1.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4904303.json,PMC XML downloaded and normalized.
pmid-27375898,27375898,PMC4928716,10.1038/nmicrobiol.2016.68,HIV-host interactome revealed directly from infected cells.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4928716.json,PMC XML downloaded and normalized.
pmid-27342126,27342126,,10.1016/j.celrep.2016.06.028,Identification of Zika Virus and Dengue Virus Dependency Factors using Functional Genomics.,missing,not_attempted,yes,missing,,No PMCID found via NCBI idconv; PDF fallback will be needed.
pmid-27307565,27307565,PMC4944271,10.1128/JVI.00019-16,Capsid-CPSF6 Interaction Is Dispensable for HIV-1 Replication in Primary Cells but Is Selected during Virus Passage In Vivo.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27298373,27298373,PMC4941495,10.1073/pnas.1602701113,Hepatitis C virus depends on E-cadherin as an entry factor and regulates its expression in epithelial-to-mesenchymal transition.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
pmid-27282740,27282740,PMC4901263,10.1038/srep27778,Cell-death-inducing DFFA-like Effector B Contributes to the Assembly of Hepatitis C Virus (HCV) Particles and Interacts with HCV NS5A.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4901263.json,PMC XML downloaded and normalized.
pmid-27253379,27253379,PMC4890776,10.1371/journal.ppat.1005677,Human Galectin-9 Is a Potent Mediator of HIV Transcription and Reactivation.,available,usable,no,not_attempted,/Users/xingmeng/.openclaw/workspaces/staff-scientist-ideker/agenticWorkflow_LiteratureScreeningAndFullTextReview/runs/host_pathogen_shared_mechanisms_apms_20260826/passes/pass_002/artifacts/fulltext_import/PMC_XML/normalized/PMC4890776.json,PMC XML downloaded and normalized.
pmid-27252525,27252525,PMC4984627,10.1128/JVI.00326-16,Nonstructural 3 Protein of Hepatitis C Virus Modulates the Tribbles Homolog 3/Akt Signaling Pathway for Persistent Viral Infection.,available,unusable,yes,missing,,PMC XML body element is missing. Unusable PMC XML deleted from run artifacts.
